	id	created_at	text	lang	hashtags	isRelevant	isRelevant_text
688	1461103579587092480	2021-11-17T22:46:54.000Z	b'Probably an unpopular opinion Ben Kingsley is a great actor but I feel like his comedic schtich  didn\\u2019t add anything \\n\\nwill probably watch this a million more times #shangchi #MarvelStudios'	en	['shangchi', 'MarvelStudios']	True	True
689	1461103254301982729	2021-11-17T22:45:36.000Z	b'RT @knhldrckian: #ShangChi is coming to PH cinemas starting November 24 \\u2764\\ufe0f https://t.co/wZZTXzhRzN'	en	['ShangChi']	True	True
690	1461103227173314563	2021-11-17T22:45:30.000Z	b'@POC_Culture @shangchi @MarvelStudios He knows he looks good. You love to see it'	en	[]	True	True
691	1461102767901220871	2021-11-17T22:43:40.000Z	b'RT @BingeWatchThis_: It\\u2019s gonna be a good weekend. #RedNotice #ShangChi https://t.co/is4yYzKVNq'	en	['RedNotice', 'ShangChi']	True	True
692	1461102544160178184	2021-11-17T22:42:47.000Z	b'Gripe 5.\\nParking cars gives one rally driving skills ? Fuckoff #marvel \\n#shangchi'	en	['marvel', 'shangchi']	True	True
693	1461102279449362441	2021-11-17T22:41:44.000Z	b'RT @honeymoron: #ShangChi Spoilers\\n-\\n-\\n-\\n-\\n-\\n-\\n-\\n-\\n-\\nThese brought me so much joy. https://t.co/6RoGNY7Ml0'	en	['ShangChi']	True	True
694	1461100910902452225	2021-11-17T22:36:17.000Z	b'Shang-Chi leading the avengers in the second war. #ShangChi https://t.co/GenNucGVBt'	en	['ShangChi']	True	True
695	1461100666165035008	2021-11-17T22:35:19.000Z	b'RT @dommah: Watch #ShangChi on #DisneyPlus today, and revisit my #AsianAmerican companion piece from @TheNerdsofColor. #DisneyPlusDay https\\u2026'	en	['ShangChi', 'DisneyPlus', 'AsianAmerican', 'DisneyPlusDay']	True	True
696	1461100655775559689	2021-11-17T22:35:16.000Z	"b""Wow!\\n\\nThat\\u2019s crazy, if true!!\\n\\n#ShangChi Sparks Outrage in #China Over 'Hidden' #TiananmenSquare Reference https://t.co/yMs5X5VwZd"""	en	['ShangChi', 'China', 'TiananmenSquare']	True	True
697	1461099688418025472	2021-11-17T22:31:26.000Z	b'RT @RAlcantarA113: Thank you @Marvel and @CollectorCorps for this incredible package! A lot of cool goodies and surprises #Shangchi #Marvel\\u2026'	en	['Shangchi']	True	True
698	1461099248305549317	2021-11-17T22:29:41.000Z	b'Shang-Chi in Dead or Alive 5: Last Round!! \\u270a\\n\\n#DeadorAlive #DeadorAlive5 #DOA5LR #Hayate #ShangChi #ShangChiandtheLegendoftheTenRings #Marvel #TeamNinja #KoeiTecmo @DOATEC_OFFICIAL @deathofaninja @FreeStepDodge @TeamNINJAStudio @KoeiTecmoUS @EmeryReigns https://t.co/KwzU0FUCzt'	en	['DeadorAlive', 'DeadorAlive5', 'DOA5LR', 'Hayate', 'ShangChi', 'ShangChiandtheLegendoftheTenRings', 'Marvel', 'TeamNinja', 'KoeiTecmo']	True	True
699	1461098817105846272	2021-11-17T22:27:58.000Z	b'RT @ShangChiTheGOAT: show me a sexier scene in the mcu ill wait #Shangchi  https://t.co/lkCeu0xo6e'	en	['Shangchi']	True	True
700	1461098380470456329	2021-11-17T22:26:14.000Z	b'So when thanos came where was 10 Ring man?\\nYeah right thought so more bullshit.\\n#shangchi'	en	['shangchi']	True	True
701	1461097819050283011	2021-11-17T22:24:00.000Z	b'@thinkershang aaaaa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
702	1461097698891911169	2021-11-17T22:23:31.000Z	b'@thinkershang aaaa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
703	1461097650938421251	2021-11-17T22:23:20.000Z	b'@thinkershang aaa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
704	1461097605002403849	2021-11-17T22:23:09.000Z	b'@thinkershang aa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
705	1461097539600535552	2021-11-17T22:22:53.000Z	b'@thinkershang a Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
706	1461097485108142082	2021-11-17T22:22:40.000Z	b'@thinkershang Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
707	1461097313259208705	2021-11-17T22:22:00.000Z	"b""@MarvelStudios @disneyplus @shangchi \\n\\nApparently... it's 'Shang-Chi and the legend of the ELEVEN rings'\\n\\n\\U0001f937\\u200d\\u2642\\ufe0f https://t.co/zBCwcuaTHY"""	en	[]	True	True
708	1461097283991265282	2021-11-17T22:21:53.000Z	b'Really enjoyed this one. Fun movie and some of the action sequences were out of this World. #shangchi https://t.co/LFDWK0GUyf'	en	['shangchi']	True	True
709	1461097064952180738	2021-11-17T22:21:00.000Z	b'Thank you @Marvel and @CollectorCorps for this incredible package! A lot of cool goodies and surprises #Shangchi #MarvelStudios #collectorcorps https://t.co/eERVNAnakE'	en	['Shangchi', 'MarvelStudios', 'collectorcorps']	True	True
710	1461094882185859080	2021-11-17T22:12:20.000Z	b'@ADuralde for a funny read about #shangchi https://t.co/a8NfIe02Ht'	en	['shangchi']	True	True
711	1461094722697637888	2021-11-17T22:11:42.000Z	"b""Gripe 4.\\nSo #Shangchi gets trained by a master and his sister trains herself? How would she know when she was doing wrong? Or is it cus she don't need no man! And i bet shes the Bestest Evarr!\\nBut then a Rat trained himself in #TNT"""	en	['Shangchi', 'TNT']	True	True
712	1461094609581273090	2021-11-17T22:11:15.000Z	b'#ShangChi smash up https://t.co/2t8Ul2CGTA'	en	['ShangChi']	True	True
713	1461093569528307716	2021-11-17T22:07:07.000Z	b'Watching #ShangChi tonight! No one is stopping me'	en	['ShangChi']	True	True
714	1461092931281035272	2021-11-17T22:04:35.000Z	b'How Frumpy is that Woman who plays #ShangChi s friend .\\nAnd why is she so obssed with vaginas? She never shuts up about them! Did Amy Schumer write the script figgy?\\n#marvel'	en	['ShangChi', 'marvel']	True	True
715	1461091455804780544	2021-11-17T21:58:43.000Z	b'@RyanConde8 That\\u2019s actually a valid point.\\nAs a theatrical exclusive #Eternals will still be able to beat #BlackWidow\\u2019s global grosses like #ShangChi did. It\\u2019s a small victory, but a victory that maybe wouldn\\u2019t be possible if it was a day&amp;date PremierAccess release.'	en	['Eternals', 'BlackWidow', 'ShangChi']	True	True
716	1461090276861222914	2021-11-17T21:54:02.000Z	b'@thinkershang Vote for #ShangChi for #TheActionMovie of 2021 #PCAs https://t.co/PYeWUsd0YJ'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
717	1461090112306036736	2021-11-17T21:53:23.000Z	b'@thinkershang Vote for #ShangChi for #TheActionMovie of 2021 #PCAs https://t.co/7edFaFAt7D'	en	['ShangChi', 'TheActionMovie', 'PCAs']	True	True
718	1461089663154851857	2021-11-17T21:51:36.000Z	b'The latest The Hollywood Digest! https://t.co/C2HP2XPFXt Thanks to @AmazingNerdShow @DarkMattersProj @pinklocoroco #shangchi #breaking'	en	['shangchi', 'breaking']	True	True
719	1461088881932214276	2021-11-17T21:48:29.000Z	b'Gripe 3.\\nWhy is there a Ferris Buller scene. \\nAnd are there no beautiful women in hollowwood anymore. \\nThe Movies are meant to be fantastic and beyond reality. \\nNot exactly the dam Same. \\n#shangchi'	en	['shangchi']	True	True
720	1461088786612473861	2021-11-17T21:48:07.000Z	b'RT @bacoarts: #ShangChi NSFW version available later tonight at https://t.co/aysl3PWrvT https://t.co/k9iTFE7WhT'	en	['ShangChi']	True	True
721	1461088771085156353	2021-11-17T21:48:03.000Z	"b""RT @bacoarts: #ShangChi NSFW version is already available at https://t.co/aysl3PWrvT. \\nAnd because I'm feeling inspired, it's possible that\\u2026"""	en	['ShangChi']	True	True
722	1461088765775069187	2021-11-17T21:48:02.000Z	"b""RT @shangchithink: the ten rings' leaders. \\u2694\\ufe0f\\U0001f33a #ShangChi https://t.co/Z53Giq4JR5"""	en	['ShangChi']	True	True
723	1461087316483715077	2021-11-17T21:42:16.000Z	b'RT @whalebacc_: Shang-Chi now on Disney plus!!!\\n#shangchikaty #XIALING \\n#ShangChi #Wenwu https://t.co/fgP5Zimxan'	en	['shangchikaty', 'XIALING', 'ShangChi', 'Wenwu']	True	True
724	1461086986073161729	2021-11-17T21:40:57.000Z	"b""Been waiting a long time to watch this &amp; it's even better now that it's presented in it's IMAX format.... #ShangChiAndTheLegendOfTheTenRings #ShangChi @shangchi #SimuLiu @simuliu #TheAvengers #Avengers @avengers #MarvelCinematicUniverse #MCU.... https://t.co/GzfUpueXXJ"""	en	['ShangChiAndTheLegendOfTheTenRings', 'ShangChi', 'SimuLiu', 'TheAvengers', 'Avengers', 'MarvelCinematicUniverse', 'MCU']	True	True
725	1461086632254320651	2021-11-17T21:39:33.000Z	b'Ben Kingsley is SUCH a scene stealer in Shang-Chi. SO funny! Fantastic movie overall! #ShangChi'	en	['ShangChi']	True	True
726	1461086105533497344	2021-11-17T21:37:27.000Z	b'RT @thewatcherspod1: Packed #podcast filled with #DisneyPlus #Marvel #RedNotice #ShangChi #Eternals and #Dune news #Podnation  https://t.co\\u2026'	en	['podcast', 'DisneyPlus', 'Marvel', 'RedNotice', 'ShangChi', 'Eternals', 'Dune', 'Podnation']	True	True
727	1461085868446396419	2021-11-17T21:36:31.000Z	b'Wish Me luck im about to try and watch Shang She and the pretty anklets!\\n#Shangchi #Marvel'	en	['Shangchi', 'Marvel']	True	True
728	1461085801014509569	2021-11-17T21:36:15.000Z	b'Don\\u2019t miss the global phenomenon of Marvel Studios #ShangChi and The Legend of\\xa0\\u2026 https://t.co/BcewOZmuak'	en	['ShangChi']	True	True
729	1461085777895600130	2021-11-17T21:36:09.000Z	b'RT @MalikHaelstrom: Omg I\\u2019m watching #shangchi and why is the CGI SO BADD!!!??! https://t.co/zCELrwwVqR'	en	['shangchi']	True	True
730	1461085676389216266	2021-11-17T21:35:45.000Z	b'Can #Shangchi beat #CaptainAmerica in a fight https://t.co/a4DBnBpJ30'	en	['Shangchi', 'CaptainAmerica']	True	True
731	1461085601231482890	2021-11-17T21:35:27.000Z	b'RT @shangchi: S H A N G - C H I has arrived \\U0001f44a Stream Marvel Studios\\u2019 #ShangChi and The Legend of The Ten Rings NOW on @DisneyPlus! #DisneyP\\u2026'	en	['ShangChi']	True	True
732	1461085585729273859	2021-11-17T21:35:23.000Z	b'@Drnicolecb @shangchi I love hearing that. You have one blessed 7 yo. He has a fabulous Mom.'	en	[]	True	True
733	1461085411556610051	2021-11-17T21:34:42.000Z	"b'Watched @shangchi with my six year old. @awkwafina character Katy came on and my daughter says ""That sounds like Sisu!"" \\nI told her ""Honey, that is Sisu!"" \\nShe says ""Whoa!!! That\'s the actual Sisu?!"" \\nGreat film. Definitely enjoyed it. Hope to see more ^^'"	en	[]	True	True
734	1461085351649464327	2021-11-17T21:34:28.000Z	b'RT @thetzechun: For everyone discovering Tony Leung because of #ShangChi he\\u2019s been iconic for as long as I can remember https://t.co/WmTMoz\\u2026'	en	['ShangChi']	True	True
735	1461085095750774790	2021-11-17T21:33:27.000Z	b'@spaceedaddy yeah no, shangchi isnt going to be in avengers. simu liu is blacklister from china. disney can afford not releasing some of their movies there but not Avengers. young avengers adjacent characters will have their own movie, as will gotg'	en	[]	True	True
736	1461084805056106508	2021-11-17T21:32:17.000Z	b'RT @PrincesseSerra: First time drawing this kind of dragon, I hope you can recognize the Great Protector from #ShangChi. I tried to put som\\u2026'	en	['ShangChi']	True	True
737	1461084743777361922	2021-11-17T21:32:03.000Z	"b""RT @dwritesreviews: New review: how did Marvel's first foray into the world of martial arts pan out? Check out the review of #ShangChi And\\u2026"""	en	['ShangChi']	True	True
738	1461084622754918422	2021-11-17T21:31:34.000Z	"b""New review: how did Marvel's first foray into the world of martial arts pan out? Check out the review of #ShangChi And The Legend Of The Ten Rings on the site right now!\\n\\nhttps://t.co/Z4R0m1eFun"""	en	['ShangChi']	True	True
739	1461083985707159554	2021-11-17T21:29:02.000Z	b'Hi, yes, I did make @BoneyDiego buy me a Morris plushie after watching #ShangChi this weekend. https://t.co/jGjqV8exmA'	en	['ShangChi']	True	True
740	1461083966124040194	2021-11-17T21:28:57.000Z	b'Just finished the last half of #ShangChi Enjoyable film. I really liked Awkwafina in it'	en	['ShangChi']	True	True
741	1461083594827259904	2021-11-17T21:27:29.000Z	b'Do you think #ShangChi wears those Chuck Norris stretchy jeans or are they Levi\\u2019s?'	en	['ShangChi']	True	True
742	1461083493975224321	2021-11-17T21:27:05.000Z	b'The bus fight scene from @shangchi is constantly on loop for me https://t.co/lC1RaOPuVA'	en	[]	True	True
743	1461082925043261446	2021-11-17T21:24:49.000Z	"b'@BLACKBLOSS0M ""Get your ass up. We\'re not done.""\\n\\n        ""I want more.""\\n\\n   \\u2501\\u2501\\u2501\\u2501\\u2501\\u2501\\u2501\\u2501\\u2501\\u2501\\n\\u300e#MultiversalTOP \\u2022 #MvToP \\u2022 #TeamWildcard \\u2022 #ShangChi \\u300f https://t.co/BDi9KSIz8F'"	en	['MultiversalTOP', 'MvToP', 'TeamWildcard', 'ShangChi']	True	True
744	1461082491805216789	2021-11-17T21:23:06.000Z	b'#shangchi already has action in the first 10 min of the movie. I wish black panther was like that. \\n\\nThey really screwed that movie up'	en	['shangchi']	True	True
745	1461082463455698944	2021-11-17T21:22:59.000Z	b'Packed #podcast filled with #DisneyPlus #Marvel #RedNotice #ShangChi #Eternals and #Dune news #Podnation  https://t.co/zhCxpZaDs3'	en	['podcast', 'DisneyPlus', 'Marvel', 'RedNotice', 'ShangChi', 'Eternals', 'Dune', 'Podnation']	True	True
746	1461081823971188740	2021-11-17T21:20:27.000Z	b'Getting to have @awkwafina as Sisu, the water dragon, in @DisneyRaya was wonderful. Getting to have Awkwafina AND the water dragon, The Great Protector in @shangchi , was freaking incredible!!!! https://t.co/3TH5R0B5od'	en	[]	True	True
747	1461081751720181773	2021-11-17T21:20:09.000Z	b'2 new additions to the steelbook collection! #Shangchi #TheSuicideSquad https://t.co/cdbmVqOB3Q'	en	['Shangchi', 'TheSuicideSquad']	True	True
748	1461081597814390787	2021-11-17T21:19:33.000Z	b'RT @peopleschoice: Vote for #ShangChi for #TheMovie of 2021 #PCAs @shangchi https://t.co/ijWR0qIBx0'	en	['ShangChi', 'TheMovie', 'PCAs']	True	True
749	1461081589631361028	2021-11-17T21:19:31.000Z	b'Wong? #ShangChi'	en	['ShangChi']	True	True
750	1461080892382842889	2021-11-17T21:16:44.000Z	"b'https://t.co/kGWpsbDo3o\\n\\nIs anyone editing this stuff? Pretty sure there was a zero-sum statement here (some contradictory assertions).\\n\\nAlso, the speculative ""fan community"" did not know about the Emergence in #eternals when #ShangChi was released.'"	en	['eternals', 'ShangChi']	True	True
751	1461080367008419842	2021-11-17T21:14:39.000Z	b'yooo! rewatching shangchi right now and I still get goosebumps on the bus fight scene \\U0001f4aa\\U0001f4aa'	en	[]	True	True
752	1461079717960896520	2021-11-17T21:12:04.000Z	"b'""If you aim at nothing, you hit nothing."" #ShangChi'"	en	['ShangChi']	True	True
753	1461078596190146560	2021-11-17T21:07:37.000Z	b'Bus driver down #ShangChi'	en	['ShangChi']	True	True
754	1461076644702138378	2021-11-17T20:59:52.000Z	"b""RT @xuetingni: As #ShangChi and the Legend of the Ten Rings is now on Disney +, here's my article on his cultural representation through fi\\u2026"""	en	['ShangChi']	True	True
755	1461075952633462784	2021-11-17T20:57:07.000Z	b'RT @dr_strange_mcu: #SpiderManNoWayHome trailer dropped today.\\n#hawkeye starts in 7 days.\\n#Eternals still in theaters \\n#shangchi on disney+\\u2026'	en	['SpiderManNoWayHome', 'hawkeye', 'Eternals', 'shangchi']	True	True
756	1461075818898235394	2021-11-17T20:56:35.000Z	b'@SimuLiu @shangchi Gay people are like pedophiles\\u2026 that\\u2019s what he said.'	en	[]	True	True
757	1461075541600006145	2021-11-17T20:55:29.000Z	b'@WitneySeibold Yo not #ShangChi????'	en	['ShangChi']	True	True
758	1461074415077134344	2021-11-17T20:51:00.000Z	b'@jedi_ban @_XavierBD_ @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi God what a waste of fucking time'	en	[]	True	True
759	1461074296776933386	2021-11-17T20:50:32.000Z	b'RT @chaummonts: #SHANGCHI: you can say who\\u2019s the attractive sibling here?!\\nhttps://t.co/jiv65ZbBJK'	en	['SHANGCHI']	True	True
760	1461074207509389316	2021-11-17T20:50:11.000Z	b'RT @DJudeM1: Xu Wenwu x Ying Li : Am i a fool who sits alone talking to the moon?\\n\\n#Shangchi #XuWenwu https://t.co/TxTDscZ8pM'	en	['Shangchi', 'XuWenwu']	True	True
761	1461074099640279045	2021-11-17T20:49:45.000Z	b'RT @belovalocked: i think we all know the superior xu family member\\n(#shangchi #wenwu #xialing) https://t.co/QoGgYmrtr2'	en	['shangchi', 'wenwu', 'xialing']	True	True
762	1461074088886091776	2021-11-17T20:49:42.000Z	"b""@WritingZoroark @SimuLiu @OldSpice @shangchi Honestly, with some of the motivational stuff I like to say to people, this isn't entirely inaccurate XD"""	en	[]	True	True
763	1461074013598404612	2021-11-17T20:49:24.000Z	b'Action Hero of the Week: Shang-Chi https://t.co/yvgjpuj5YU #ShangChi #TenRings #MCU #SimuLiu #MartialArts #TonyLeung #Awkwafina #MichelleYeoh #MengerZhang #DestinDanielCretton'	en	['ShangChi', 'TenRings', 'MCU', 'SimuLiu', 'MartialArts', 'TonyLeung', 'Awkwafina', 'MichelleYeoh', 'MengerZhang', 'DestinDanielCretton']	True	True
764	1461074009362104322	2021-11-17T20:49:23.000Z	b'RT @DJudeM: Xu Wenwu x Ying Li : The sacrifices he willing to do\\n#Shangchi #XuWenwu https://t.co/1tFmR5ZjqB'	en	['Shangchi', 'XuWenwu']	True	True
765	1461073944702861314	2021-11-17T20:49:08.000Z	b'now watching: shangchi \\U0001f60e'	en	[]	True	True
766	1461073335257686019	2021-11-17T20:46:43.000Z	"b""really hate that i couldn't watch shangchi and dune in theatres cuz those movies literally the best ones I've watched in years esp dune like my man timothee was acting his ass off in it"""	en	[]	True	True
767	1461073152184930309	2021-11-17T20:45:59.000Z	b'@SimuLiu @OldSpice @shangchi I didn\\u2019t know you were in an ad @Lazerlord10 \\U0001f440\\U0001f440\\U0001f440\\U0001f440 LOL'	en	[]	True	True
768	1461073103631659008	2021-11-17T20:45:47.000Z	"b""As #ShangChi and the Legend of the Ten Rings is now on Disney +, here's my article on his cultural representation through five decades of #MarvelComics, and thoughts on the #film before it was released. \\n\\n#PopCulture \\n\\nhttps://t.co/hyELpdhfv4"""	en	['ShangChi', 'MarvelComics', 'film', 'PopCulture']	True	True
769	1461072833988239361	2021-11-17T20:44:43.000Z	b'The Pet Avengers are coming along slowly but surely.\\n\\n#Hawkeye #PizzaDog #CaptainMarvel #Goose #ShangChi #Morris #Loki #AlligatorLoki https://t.co/AfUCnVNFmE'	en	['Hawkeye', 'PizzaDog', 'CaptainMarvel', 'Goose', 'ShangChi', 'Morris', 'Loki', 'AlligatorLoki']	True	True
770	1461072726844661767	2021-11-17T20:44:18.000Z	b'RT @ClownyEditz: GET READY FOR ANOTHER EDIT! \\U0001f44a\\n\\nYou have no idea who you\\u2019re messing with\\n\\n&gt; https://t.co/3NtbSAMVQa\\n\\n#ShangChi #ShangChiEdi\\u2026'	en	['ShangChi']	True	True
771	1461072130678743042	2021-11-17T20:41:56.000Z	b'RT @roxysshi: MY GOSH THIS DELETED SCENE HELP!!!!!! \\n#shangchi #wenwu #TonyLeung #SimuLiu https://t.co/2BNgF8JG5u'	en	['shangchi', 'wenwu', 'TonyLeung', 'SimuLiu']	True	True
772	1461071936037994502	2021-11-17T20:41:09.000Z	b'@SimuLiu @shangchi The movie was fire man!  Congrats!'	en	[]	True	True
773	1461071803787341828	2021-11-17T20:40:38.000Z	"b""RT @BlueCodex03: POSSIBLE #SHANGCHI SPOILERS!\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\nWhat I loved most in Shang Chi is definitely #TonyLeung's Performance as #Wen\\u2026"""	en	['SHANGCHI', 'TonyLeung']	True	True
774	1461071242748997633	2021-11-17T20:38:24.000Z	"b""@SimuLiu @shangchi You legit just answered my question on their relationship \\U0001f602...I was sitting here like IS IT PLATONIC...aren't there SOME kinda feelings there....now it's answered I can finally sleep in peace \\U0001f923"""	en	[]	True	True
775	1461071114419986432	2021-11-17T20:37:53.000Z	b'@shangchi unwatchable on @disneyplus because of buffering!!!\\n@DisneyPlusHelp https://t.co/L9HLAaXLUS'	en	[]	True	True
776	1461070834483834898	2021-11-17T20:36:46.000Z	b'We have abs at Marvel #kingo #buckybarnes #steverogers #shangchi #eternals #captainamerica #kumailnanjiani #sebastianstan #chrisevans #simuliu #marvel #mcu https://t.co/TrOmFvbh7m'	en	['kingo', 'buckybarnes', 'steverogers', 'shangchi', 'eternals', 'captainamerica', 'kumailnanjiani', 'sebastianstan', 'chrisevans', 'simuliu', 'marvel', 'mcu']	True	True
777	1461070605923586059	2021-11-17T20:35:52.000Z	b'@shangchi He\\u2019s not an Avenger tho. You can be in the MCU and NOT be an Avenger.'	en	[]	True	True
778	1461070334547820546	2021-11-17T20:34:47.000Z	b'RT @filmhiddles: shang chi and the legend of the ten rings | dilf tony leung wenwu fancam simu liu michelle yeoh marvel mcu #shangchi #wenw\\u2026'	en	['shangchi']	True	True
779	1461069547159621634	2021-11-17T20:31:40.000Z	b'#SpiderManNoWayHome trailer dropped today.\\n#hawkeye starts in 7 days.\\n#Eternals still in theaters \\n#shangchi on disney+\\n\\nMarvel fans, we stay winning... https://t.co/yl7V7XPC9X'	en	['SpiderManNoWayHome', 'hawkeye', 'Eternals', 'shangchi']	True	True
780	1461069103083376640	2021-11-17T20:29:54.000Z	b'All I want for Christmas is a \\u201cSpeed\\u201d breakdown by the one and only @that_mc. #muni #shangchi #SanFrancisco #KeanuReeves'	en	['muni', 'shangchi', 'SanFrancisco', 'KeanuReeves']	True	True
781	1461069086146715651	2021-11-17T20:29:50.000Z	b'RT @ShangCh15833687: Tony Leung acts with his eyes.\\n#TonyLeung #Wenwu\\n#ShangChi And The Legend Of #TheTenRings https://t.co/U5BLhPyJIZ'	en	['TonyLeung', 'Wenwu', 'ShangChi', 'TheTenRings']	True	True
782	1461069003447685121	2021-11-17T20:29:30.000Z	b'LOVING this series! Get your #ShangChi fix! #Marvel https://t.co/uDCdgZOJPq'	en	['ShangChi', 'Marvel']	True	True
783	1461068770521329673	2021-11-17T20:28:34.000Z	b'RT @insidefilmroom: #ShangChi is now available on digital and releases on 4K Ultra HD and Blu-ray on November 30.\\n\\nFind out all of the bonu\\u2026'	en	['ShangChi']	True	True
784	1461067852232859651	2021-11-17T20:24:55.000Z	b'RT @ABCNetwork: It\\u2019s all led to this moment \\U0001f4a5 Check out this brand-new featurette to see the journey of Marvel Studios\\u2019 #ShangChi and The L\\u2026'	en	['ShangChi']	True	True
785	1461067298391867404	2021-11-17T20:22:43.000Z	b'Finally watching #shangchi'	en	['shangchi']	True	True
786	1461067234743185410	2021-11-17T20:22:28.000Z	b'RT @SFC_Datebook: The @Marvel Comics miniseries\\u2019 success led to @geneluenyang\\u2019s subsequent monthly #ShangChi title, first published in May,\\u2026'	en	['ShangChi']	True	True
787	1461067027356037131	2021-11-17T20:21:39.000Z	"b'RT @IamDraculamusic: Finally, I\'m going to watch "" Shang-Chi and The Legend of The Ten Rings"" \\U0001f525!\\n#ShangChi \\n#MarvelStudios \\n#DisneyPlus'"	en	['ShangChi', 'MarvelStudios', 'DisneyPlus']	True	True
788	1461067014257225730	2021-11-17T20:21:36.000Z	"b""RT @IamDraculamusic: It's Epic!! Probably one of the best movies of 2021!!\\n#Shangchi"""	en	['Shangchi']	True	True
789	1461066664569618436	2021-11-17T20:20:12.000Z	b'RT @robertluvbot: my two favorite scenes from #shangchi https://t.co/jX89LeDiZ0'	en	['shangchi']	True	True
790	1461066520394674189	2021-11-17T20:19:38.000Z	"b'RT @Diokintos: ""You are your mother and whether you like it or not you are also your father""#ShangChi #Wenwu https://t.co/ADKaqkzsmj'"	en	['ShangChi', 'Wenwu']	True	True
791	1461066448944521220	2021-11-17T20:19:21.000Z	"b""Hey can we talk about @shangchi and how fucking refreshing it was to see the platonic friendship between @SimuLiu and @awkwafina ? There was no romantic entanglement. No sequel tension. Just people who enjoy each other's company. Gold star."""	en	[]	True	True
792	1461066133189058563	2021-11-17T20:18:06.000Z	b'RT @lalakaris: #ShangChi was actually a great movie. Very underrated. But the story line was beautiful, the visual effects amazing and they\\u2026'	en	['ShangChi']	True	True
793	1461066114440519691	2021-11-17T20:18:01.000Z	"b""RT @MCU_Direct: #ShangChi is now streaming on Disney Plus!\\n\\nHere's our theory connecting SHANG-CHI's post-credits scene to #SheHulk: https:\\u2026"""	en	['ShangChi', 'SheHulk']	True	True
794	1461066003337654273	2021-11-17T20:17:35.000Z	b'RT @hemsxda: #Shangchi x my boy https://t.co/IgANwSdLMs'	en	['Shangchi']	True	True
795	1461065828955303939	2021-11-17T20:16:53.000Z	b'RT @dnversmaria: CAROL DANVERS IN #SHANGCHI  OH WOW https://t.co/YAh5EHQTfv'	en	['SHANGCHI']	True	True
796	1461065709488943109	2021-11-17T20:16:25.000Z	"b'RT @BrianScottLang: the ultimate case of ""I can fix him"" #Shangchi https://t.co/zHzOyxqWqO'"	en	['Shangchi']	True	True
797	1461065603620524048	2021-11-17T20:15:59.000Z	b'RT @NewRockstars: Our full breakdown of #ShangChi is up on the channel now! This movie was loaded with Easter Eggs, Chinese mythology, and\\u2026'	en	['ShangChi']	True	True
798	1461065463513944066	2021-11-17T20:15:26.000Z	"b'RT @marvel_shots: ""A blood debt has to be paid by blood."" #ShangChi https://t.co/M7fAfUE62u'"	en	['ShangChi']	True	True
799	1461065292189245444	2021-11-17T20:14:45.000Z	b'They really said best characters noises #Hawkeye #Loki #Shangchi #CaptainMarvel https://t.co/WSvn3QULnh'	en	['Hawkeye', 'Loki', 'Shangchi', 'CaptainMarvel']	True	True
800	1461064572626894849	2021-11-17T20:11:54.000Z	b'How All Marvel  Teamups Usually Begin! #INHUMANSday December 4th @Marvel @MarvelStudios @Kevfeige @Disney @disneyplus #Marvel #MarvelStudio #MCU #WhatIf #Inhumans #Medusa #ShangChi #Eternals #Hawkeye #Venom #SpiderMan #SpiderManNoWayHome  #Disney #DisneyPlus art by @ChrisSamnee https://t.co/jHS6PS2b9J'	en	['INHUMANSday', 'Marvel', 'MarvelStudio', 'MCU', 'WhatIf', 'Inhumans', 'Medusa', 'ShangChi', 'Eternals', 'Hawkeye', 'Venom', 'SpiderMan', 'SpiderManNoWayHome', 'Disney', 'DisneyPlus']	True	True
801	1461063618351575040	2021-11-17T20:08:06.000Z	"b""Was not completely blown away by #ShangChi! The fight and martial arts scenes were great and Siem Liu absolutely knocked it out of the park! However, just felt the story and characters just weren't developed well and it felt a little thin as a result! #FilmTwitter #Marvel https://t.co/M9tDA09Anb"""	en	['ShangChi', 'FilmTwitter', 'Marvel']	True	True
802	1461063523270811648	2021-11-17T20:07:43.000Z	"b""HISHE is right. Wenwu is immortal. He shouldn't have died. #Shangchi"""	en	['Shangchi']	True	True
803	1461063463682383875	2021-11-17T20:07:29.000Z	b'marvel shang chi edit fancam funny moments fc 2021 #shangchi https://t.co/xgVoagZYph'	en	['shangchi']	True	True
